business_id,name,score,year,formatted_address,formatted_name
19,NRGIZE LIFESTYLE CAFE,94.0,2017.0,"1200 Van Ness Ave 3RD FLOOR, San Francisco, CA 94109, USA",nrgize
19,NRGIZE LIFESTYLE CAFE,96.0,2018.0,"1200 Van Ness Ave 3RD FLOOR, San Francisco, CA 94109, USA",nrgize
19,NRGIZE LIFESTYLE CAFE,94.0,2016.0,"1200 Van Ness Ave 3RD FLOOR, San Francisco, CA 94109, USA",nrgize
24,OMNI S.F. HOTEL - 2ND FLOOR PANTRY,96.0,2016.0,"500 California St 2ND  FLOOR, San Francisco, CA 94104, USA",omni
24,OMNI S.F. HOTEL - 2ND FLOOR PANTRY,98.0,2016.0,"500 California St 2ND  FLOOR, San Francisco, CA 94104, USA",omni
24,OMNI S.F. HOTEL - 2ND FLOOR PANTRY,98.0,2017.0,"500 California St 2ND  FLOOR, San Francisco, CA 94104, USA",omni
31,NORMAN'S ICE CREAM AND FREEZES,98.0,2015.0,"2801 Leavenworth St, San Francisco, CA 94133, USA",norman's
31,NORMAN'S ICE CREAM AND FREEZES,96.0,2018.0,"2801 Leavenworth St, San Francisco, CA 94133, USA",norman's
1442,WATERFRONT BAKERY,85.0,2016.0,"2801 Leavenworth St, San Francisco, CA 94133, USA",waterfront
1442,WATERFRONT BAKERY,94.0,2018.0,"2801 Leavenworth St, San Francisco, CA 94133, USA",waterfront
1442,WATERFRONT BAKERY,94.0,2017.0,"2801 Leavenworth St, San Francisco, CA 94133, USA",waterfront
3325,JACKS CANNERY,96.0,2017.0,"2801 Leavenworth St, San Francisco, CA 94133, USA",jacks
3325,JACKS CANNERY,77.0,2016.0,"2801 Leavenworth St, San Francisco, CA 94133, USA",jacks
3325,JACKS CANNERY,83.0,2016.0,"2801 Leavenworth St, San Francisco, CA 94133, USA",jacks
45,CHARLIE'S DELI CAFE,85.0,2017.0,"3202 Folsom St, San Francisco, CA 94110, USA",charlie's
45,CHARLIE'S DELI CAFE,88.0,2018.0,"3202 Folsom St, San Francisco, CA 94110, USA",charlie's
45,CHARLIE'S DELI CAFE,84.0,2016.0,"3202 Folsom St, San Francisco, CA 94110, USA",charlie's
45,CHARLIE'S DELI CAFE,88.0,2017.0,"3202 Folsom St, San Francisco, CA 94110, USA",charlie's
45,CHARLIE'S DELI CAFE,78.0,2016.0,"3202 Folsom St, San Francisco, CA 94110, USA",charlie's
48,ART'S CAFE,94.0,2016.0,"747 Irving St, San Francisco, CA 94122, USA",art's
48,ART'S CAFE,94.0,2018.0,"747 Irving St, San Francisco, CA 94122, USA",art's
54,RHODA GOLDMAN PLAZA,87.0,2017.0,"2180 Post St, San Francisco, CA 94115, USA",rhoda
54,RHODA GOLDMAN PLAZA,94.0,2018.0,"2180 Post St, San Francisco, CA 94115, USA",rhoda
56,CAFE X + O,88.0,2015.0,"1799 Church St, San Francisco, CA 94131, USA",cafe
56,CAFE X + O,92.0,2017.0,"1799 Church St, San Francisco, CA 94131, USA",cafe
56,CAFE X + O,98.0,2018.0,"1799 Church St, San Francisco, CA 94131, USA",cafe
56,CAFE X + O,90.0,2016.0,"1799 Church St, San Francisco, CA 94131, USA",cafe
58,OASIS GRILL,73.0,2016.0,"91 Drumm St, San Francisco, CA 94111, USA",oasis
58,OASIS GRILL,70.0,2017.0,"91 Drumm St, San Francisco, CA 94111, USA",oasis
69962,HONG KEE & KIM,86.0,2017.0,"91 Drumm St, San Francisco, CA 94111, USA",hong
69962,HONG KEE & KIM,75.0,2016.0,"91 Drumm St, San Francisco, CA 94111, USA",hong
61,CHOWDERS,94.0,2016.0,"Beach St & The Embarcadero, San Francisco, CA 94133, United States",chowders
61,CHOWDERS,94.0,2017.0,"Beach St & The Embarcadero, San Francisco, CA 94133, United States",chowders
61,CHOWDERS,98.0,2017.0,"Beach St & The Embarcadero, San Francisco, CA 94133, United States",chowders
61,CHOWDERS,92.0,2015.0,"Beach St & The Embarcadero, San Francisco, CA 94133, United States",chowders
66,STARBUCKS COFFEE,96.0,2017.0,"1800 Irving St, San Francisco, CA 94122, USA",starbucks
66,STARBUCKS COFFEE,100.0,2015.0,"1800 Irving St, San Francisco, CA 94122, USA",starbucks
66,STARBUCKS COFFEE,98.0,2016.0,"1800 Irving St, San Francisco, CA 94122, USA",starbucks
66,STARBUCKS COFFEE,100.0,2016.0,"1800 Irving St, San Francisco, CA 94122, USA",starbucks
66,STARBUCKS COFFEE,98.0,2018.0,"1800 Irving St, San Francisco, CA 94122, USA",starbucks
67,REVOLUTION CAFE,81.0,2017.0,"3248 22nd St, San Francisco, CA 94110, USA",revolution
67,REVOLUTION CAFE,88.0,2018.0,"3248 22nd St, San Francisco, CA 94110, USA",revolution
67,REVOLUTION CAFE,94.0,2016.0,"3248 22nd St, San Francisco, CA 94110, USA",revolution
67,REVOLUTION CAFE,87.0,2016.0,"3248 22nd St, San Francisco, CA 94110, USA",revolution
73,DINO'S UNCLE VITO,92.0,2016.0,"2101 S Fillmore St, Little Rock, AR 72204, USA",dino's
73,DINO'S UNCLE VITO,88.0,2017.0,"2101 S Fillmore St, Little Rock, AR 72204, USA",dino's
76,OMNI S.F. HOTEL - 3RD FLOOR PANTRY,100.0,2016.0,"500 California St 3RD FLOOR, San Francisco, CA 94104, USA",omni
76,OMNI S.F. HOTEL - 3RD FLOOR PANTRY,98.0,2016.0,"500 California St 3RD FLOOR, San Francisco, CA 94104, USA",omni
76,OMNI S.F. HOTEL - 3RD FLOOR PANTRY,100.0,2017.0,"500 California St 3RD FLOOR, San Francisco, CA 94104, USA",omni
77,OMNI S.F. HOTEL - EMPLOYEE CAFETERIA,91.0,2016.0,"500 California St, San Francisco, CA 94104, USA",omni
77,OMNI S.F. HOTEL - EMPLOYEE CAFETERIA,96.0,2016.0,"500 California St, San Francisco, CA 94104, USA",omni
77,OMNI S.F. HOTEL - EMPLOYEE CAFETERIA,94.0,2017.0,"500 California St, San Francisco, CA 94104, USA",omni
1544,OMNI S.F. HOTEL - FOOD & BEVERAGE STOREROOM,98.0,2016.0,"500 California St, San Francisco, CA 94104, USA",omni
1544,OMNI S.F. HOTEL - FOOD & BEVERAGE STOREROOM,100.0,2016.0,"500 California St, San Francisco, CA 94104, USA",omni
1544,OMNI S.F. HOTEL - FOOD & BEVERAGE STOREROOM,98.0,2017.0,"500 California St, San Francisco, CA 94104, USA",omni
80,BON APPETIT @ USF-LAW SCHOOL CAFE,96.0,2017.0,"Kendrick Hall, 2199 Fulton St, San Francisco, CA 94117, USA",bon
80,BON APPETIT @ USF-LAW SCHOOL CAFE,98.0,2016.0,"Kendrick Hall, 2199 Fulton St, San Francisco, CA 94117, USA",bon
81,BON APETTIT @ USF- CLUB ED,98.0,2017.0,"2350 Turk St, San Francisco, CA 94118, USA",bon
88,J.B.'S PLACE,92.0,2017.0,"1435 17th St, San Francisco, CA 94107, USA",j.b.'s
88,J.B.'S PLACE,84.0,2018.0,"1435 17th St, San Francisco, CA 94107, USA",j.b.'s
88,J.B.'S PLACE,82.0,2017.0,"1435 17th St, San Francisco, CA 94107, USA",j.b.'s
88,J.B.'S PLACE,89.0,2015.0,"1435 17th St, San Francisco, CA 94107, USA",j.b.'s
95,VEGA,83.0,2017.0,"419 Cortland Ave, San Francisco, CA 94110, USA",vega
95,VEGA,88.0,2015.0,"419 Cortland Ave, San Francisco, CA 94110, USA",vega
95,VEGA,86.0,2016.0,"419 Cortland Ave, San Francisco, CA 94110, USA",vega
95,VEGA,92.0,2017.0,"419 Cortland Ave, San Francisco, CA 94110, USA",vega
95,VEGA,92.0,2018.0,"419 Cortland Ave, San Francisco, CA 94110, USA",vega
98,XOX TRUFFLES,94.0,2017.0,"754 Columbus Ave, San Francisco, CA 94133, USA",xox
98,XOX TRUFFLES,96.0,2016.0,"754 Columbus Ave, San Francisco, CA 94133, USA",xox
99,J & M A-1 CAFE RESTAURANT LLC,82.0,2017.0,"779 Clay St, San Francisco, CA 94108, USA",j
99,J & M A-1 CAFE RESTAURANT LLC,76.0,2015.0,"779 Clay St, San Francisco, CA 94108, USA",j
101,CABLE CAR CORNER,92.0,2018.0,"1099 Powell St, San Francisco, CA 94108, USA",cable
101,CABLE CAR CORNER,90.0,2017.0,"1099 Powell St, San Francisco, CA 94108, USA",cable
101,CABLE CAR CORNER,98.0,2016.0,"1099 Powell St, San Francisco, CA 94108, USA",cable
102,AKIKO'S SUSHI BAR,86.0,2018.0,"542 Mason St, San Francisco, CA 94102, USA",akiko's
102,AKIKO'S SUSHI BAR,85.0,2016.0,"542 Mason St, San Francisco, CA 94102, USA",akiko's
102,AKIKO'S SUSHI BAR,92.0,2017.0,"542 Mason St, San Francisco, CA 94102, USA",akiko's
108,RUE LEPIC,100.0,2018.0,"900 Pine St, Philadelphia, PA 19107, USA",rue
116,THE WATERFRONT RESTAURANT,76.0,2016.0,"Pier 7, San Francisco, CA 94105, USA",the
116,THE WATERFRONT RESTAURANT,96.0,2017.0,"Pier 7, San Francisco, CA 94105, USA",the
121,AKIKOS SUSHI,90.0,2017.0,"431 Bush St, San Francisco, CA 94108, USA",akikos
121,AKIKOS SUSHI,86.0,2015.0,"431 Bush St, San Francisco, CA 94108, USA",akikos
121,AKIKOS SUSHI,90.0,2018.0,"431 Bush St, San Francisco, CA 94108, USA",akikos
125,CENTERFOLDS,92.0,2016.0,"391 Broadway, New York, NY 10013, USA",centerfolds
125,CENTERFOLDS,90.0,2017.0,"391 Broadway, New York, NY 10013, USA",centerfolds
134,MINT,85.0,2018.0,"400 McAllister St, San Francisco, CA 94102, USA",mint
134,MINT,93.0,2017.0,"400 McAllister St, San Francisco, CA 94102, USA",mint
134,MINT,98.0,2015.0,"400 McAllister St, San Francisco, CA 94102, USA",mint
140,CAFE MADELEINE,85.0,2016.0,"300 California St, San Francisco, CA 94104, USA",cafe
140,CAFE MADELEINE,77.0,2017.0,"300 California St, San Francisco, CA 94104, USA",cafe
140,CAFE MADELEINE,86.0,2018.0,"300 California St, San Francisco, CA 94104, USA",cafe
141,AFC SUSHI @ MOLLIE STONE'S 2,100.0,2017.0,"2435 California St, San Francisco, CA 94115, USA",afc
141,AFC SUSHI @ MOLLIE STONE'S 2,100.0,2016.0,"2435 California St, San Francisco, CA 94115, USA",afc
141,AFC SUSHI @ MOLLIE STONE'S 2,100.0,2018.0,"2435 California St, San Francisco, CA 94115, USA",afc
3046,MOLLIE STONE'S GRAND CENTRAL MARKET,94.0,2016.0,"2435 California St, San Francisco, CA 94115, USA",mollie
3046,MOLLIE STONE'S GRAND CENTRAL MARKET,94.0,2017.0,"2435 California St, San Francisco, CA 94115, USA",mollie
3046,MOLLIE STONE'S GRAND CENTRAL MARKET,96.0,2018.0,"2435 California St, San Francisco, CA 94115, USA",mollie
4492,MOLLIE STONE'S GRAND CENTRAL MARKET (MEZZANINE LEVEL),94.0,2017.0,"2435 California St, San Francisco, CA 94115, USA",mollie
4492,MOLLIE STONE'S GRAND CENTRAL MARKET (MEZZANINE LEVEL),90.0,2016.0,"2435 California St, San Francisco, CA 94115, USA",mollie
4492,MOLLIE STONE'S GRAND CENTRAL MARKET (MEZZANINE LEVEL),81.0,2018.0,"2435 California St, San Francisco, CA 94115, USA",mollie
146,DEJA VU PIZZA & PASTA,84.0,2016.0,"3227 16th St, San Francisco, CA 94103, USA",deja
146,DEJA VU PIZZA & PASTA,84.0,2016.0,"3227 16th St, San Francisco, CA 94103, USA",deja
146,DEJA VU PIZZA & PASTA,81.0,2018.0,"3227 16th St, San Francisco, CA 94103, USA",deja
151,BUS STOP PIZZA #1,81.0,2018.0,"256 Divisadero St, San Francisco, CA 94117, USA",bus
151,BUS STOP PIZZA #1,92.0,2016.0,"256 Divisadero St, San Francisco, CA 94117, USA",bus
155,CAFE COLE,79.0,2017.0,"609 Cole St, San Francisco, CA 94117, USA",cafe
155,CAFE COLE,100.0,2015.0,"609 Cole St, San Francisco, CA 94117, USA",cafe
164,LADLE & LEAF,96.0,2015.0,"50 Post St 3RD FLOOR, San Francisco, CA 94104, USA",ladle
164,LADLE & LEAF,87.0,2016.0,"50 Post St 3RD FLOOR, San Francisco, CA 94104, USA",ladle
164,LADLE & LEAF,83.0,2017.0,"50 Post St 3RD FLOOR, San Francisco, CA 94104, USA",ladle
184,RADIO HABANA,98.0,2016.0,"1109 Valencia St, San Francisco, CA 94110, USA",radio
184,RADIO HABANA,90.0,2018.0,"1109 Valencia St, San Francisco, CA 94110, USA",radio
187,TAZA WRAPS & JUICE,96.0,2017.0,"San Francisco State University, 750 Font Blvd, San Francisco, CA 94132, USA",taza
187,TAZA WRAPS & JUICE,89.0,2016.0,"San Francisco State University, 750 Font Blvd, San Francisco, CA 94132, USA",taza
187,TAZA WRAPS & JUICE,92.0,2017.0,"San Francisco State University, 750 Font Blvd, San Francisco, CA 94132, USA",taza
192,ARLEQUIN,90.0,2016.0,"384 Hayes St, San Francisco, CA 94102, USA",arlequin
192,ARLEQUIN,94.0,2018.0,"384 Hayes St, San Francisco, CA 94102, USA",arlequin
192,ARLEQUIN,86.0,2017.0,"384 Hayes St, San Francisco, CA 94102, USA",arlequin
194,BAYSIDE COFFEE SHOP,84.0,2017.0,"2011 Bayshore Blvd, San Francisco, CA 94124, USA",bayside
198,SUBWAY,94.0,2017.0,"Bayview Plaza, 3801 3rd St #310, San Francisco, CA 94124, USA",subway
198,SUBWAY,94.0,2017.0,"Bayview Plaza, 3801 3rd St #310, San Francisco, CA 94124, USA",subway
198,SUBWAY,92.0,2015.0,"Bayview Plaza, 3801 3rd St #310, San Francisco, CA 94124, USA",subway
200,JIM'S SMOKE SHOP,88.0,2017.0,"600 20th St, Wilmette, IL 60091, USA",jim's
200,JIM'S SMOKE SHOP,94.0,2015.0,"600 20th St, Wilmette, IL 60091, USA",jim's
216,SORABOL,94.0,2018.0,"101 Spear St A12, San Francisco, CA 94105, USA",sorabol
216,SORABOL,94.0,2018.0,"101 Spear St A12, San Francisco, CA 94105, USA",sorabol
216,SORABOL,94.0,2017.0,"101 Spear St A12, San Francisco, CA 94105, USA",sorabol
216,SORABOL,94.0,2017.0,"101 Spear St A12, San Francisco, CA 94105, USA",sorabol
217,PROGRESSIVE GROUNDS,90.0,2016.0,"400 Cortland Ave, Winter Park, FL 32789, USA",progressive
217,PROGRESSIVE GROUNDS,94.0,2016.0,"400 Cortland Ave, Winter Park, FL 32789, USA",progressive
217,PROGRESSIVE GROUNDS,92.0,2017.0,"400 Cortland Ave, Winter Park, FL 32789, USA",progressive
217,PROGRESSIVE GROUNDS,93.0,2017.0,"400 Cortland Ave, Winter Park, FL 32789, USA",progressive
217,PROGRESSIVE GROUNDS,92.0,2018.0,"400 Cortland Ave, Winter Park, FL 32789, USA",progressive
217,PROGRESSIVE GROUNDS,94.0,2015.0,"400 Cortland Ave, Winter Park, FL 32789, USA",progressive
226,GRUMPY'S AMERICAN PUB,88.0,2018.0,"125 Vallejo St, San Francisco, CA 94111, USA",grumpy's
226,GRUMPY'S AMERICAN PUB,82.0,2016.0,"125 Vallejo St, San Francisco, CA 94111, USA",grumpy's
231,CAFFE PUCCINI,90.0,2017.0,"411 Columbus Ave, Lehigh Acres, FL 33972, USA",caffe
231,CAFFE PUCCINI,88.0,2016.0,"411 Columbus Ave, Lehigh Acres, FL 33972, USA",caffe
236,GELATO CLASSICO ITALIAN ICE,94.0,2015.0,"576 Union St, Brooklyn, NY 11215, USA",gelato
236,GELATO CLASSICO ITALIAN ICE,96.0,2016.0,"576 Union St, Brooklyn, NY 11215, USA",gelato
236,GELATO CLASSICO ITALIAN ICE,93.0,2018.0,"576 Union St, Brooklyn, NY 11215, USA",gelato
239,JUST WONTON,88.0,2017.0,"1241 Vicente St, San Francisco, CA 94116, USA",just
239,JUST WONTON,84.0,2016.0,"1241 Vicente St, San Francisco, CA 94116, USA",just
240,MIKI RESTAURANT,77.0,2018.0,"3639 Balboa St, San Francisco, CA 94121, USA",miki
240,MIKI RESTAURANT,82.0,2016.0,"3639 Balboa St, San Francisco, CA 94121, USA",miki
240,MIKI RESTAURANT,68.0,2015.0,"3639 Balboa St, San Francisco, CA 94121, USA",miki
247,TOY BOAT DESSERT CAFE,83.0,2016.0,"401 Clement St, San Francisco, CA 94118, USA",toy
247,TOY BOAT DESSERT CAFE,90.0,2018.0,"401 Clement St, San Francisco, CA 94118, USA",toy
247,TOY BOAT DESSERT CAFE,86.0,2016.0,"401 Clement St, San Francisco, CA 94118, USA",toy
251,BEANERY INC.,96.0,2016.0,"602 Irving St, San Francisco, CA 94122, USA",beanery
251,BEANERY INC.,98.0,2018.0,"602 Irving St, San Francisco, CA 94122, USA",beanery
253,ANN'S DONUT COFFEE SHOP,92.0,2017.0,"4488 Mission St, San Francisco, CA 94112, USA",ann's
253,ANN'S DONUT COFFEE SHOP,94.0,2016.0,"4488 Mission St, San Francisco, CA 94112, USA",ann's
253,ANN'S DONUT COFFEE SHOP,96.0,2016.0,"4488 Mission St, San Francisco, CA 94112, USA",ann's
256,MARCHE CLUB OF S.F.,100.0,2015.0,"4346 Mission St, San Francisco, CA 94112, USA",marche
256,MARCHE CLUB OF S.F.,96.0,2016.0,"4346 Mission St, San Francisco, CA 94112, USA",marche
256,MARCHE CLUB OF S.F.,90.0,2017.0,"4346 Mission St, San Francisco, CA 94112, USA",marche
268,LOS HERMANOS,100.0,2017.0,"2026 Chestnut St, Philadelphia, PA 19103, USA",los
268,LOS HERMANOS,94.0,2015.0,"2026 Chestnut St, Philadelphia, PA 19103, USA",los
268,LOS HERMANOS,91.0,2016.0,"2026 Chestnut St, Philadelphia, PA 19103, USA",los
272,ON THE BRIDGE,78.0,2016.0,"1581 Webster St, San Francisco, CA 94115, USA",on
272,ON THE BRIDGE,79.0,2018.0,"1581 Webster St, San Francisco, CA 94115, USA",on
273,HAI SUN RESTAURANT,78.0,2016.0,"3137 Laguna St, San Francisco, CA 94123, USA",hai
273,HAI SUN RESTAURANT,75.0,2017.0,"3137 Laguna St, San Francisco, CA 94123, USA",hai
273,HAI SUN RESTAURANT,83.0,2018.0,"3137 Laguna St, San Francisco, CA 94123, USA",hai
275,BEN & JERRY'S,98.0,2018.0,"170 O'Farrell St, San Francisco, CA 94102, USA",ben
275,BEN & JERRY'S,96.0,2016.0,"170 O'Farrell St, San Francisco, CA 94102, USA",ben
275,BEN & JERRY'S,96.0,2015.0,"170 O'Farrell St, San Francisco, CA 94102, USA",ben
26146,MACY'S CELLAR,100.0,2016.0,"170 O'Farrell St, San Francisco, CA 94102, USA",macy's
26146,MACY'S CELLAR,100.0,2015.0,"170 O'Farrell St, San Francisco, CA 94102, USA",macy's
26146,MACY'S CELLAR,98.0,2018.0,"170 O'Farrell St, San Francisco, CA 94102, USA",macy's
276,CORSAGNA,100.0,2017.0,"1668 Union Ave, Hazlet, NJ 07730, USA",corsagna
276,CORSAGNA,100.0,2018.0,"1668 Union Ave, Hazlet, NJ 07730, USA",corsagna
276,CORSAGNA,100.0,2015.0,"1668 Union Ave, Hazlet, NJ 07730, USA",corsagna
276,CORSAGNA,100.0,2017.0,"1668 Union Ave, Hazlet, NJ 07730, USA",corsagna
279,INGA DONUTS,94.0,2018.0,"1026 Hyde Street, Philadelphia, PA 19125, USA",inga
279,INGA DONUTS,98.0,2016.0,"1026 Hyde Street, Philadelphia, PA 19125, USA",inga
279,INGA DONUTS,90.0,2017.0,"1026 Hyde Street, Philadelphia, PA 19125, USA",inga
279,INGA DONUTS,92.0,2017.0,"1026 Hyde Street, Philadelphia, PA 19125, USA",inga
279,INGA DONUTS,94.0,2015.0,"1026 Hyde Street, Philadelphia, PA 19125, USA",inga
281,PARMA RESTAURANT,98.0,2018.0,"3314 Steiner St, San Francisco, CA 94123, USA",parma
281,PARMA RESTAURANT,96.0,2016.0,"3314 Steiner St, San Francisco, CA 94123, USA",parma
283,HAI KY MI GIA,81.0,2017.0,"707 Ellis St, San Francisco, CA 94109, USA",hai
283,HAI KY MI GIA,90.0,2018.0,"707 Ellis St, San Francisco, CA 94109, USA",hai
283,HAI KY MI GIA,73.0,2015.0,"707 Ellis St, San Francisco, CA 94109, USA",hai
286,PUNJAB KABAB HOUSE,72.0,2016.0,"101 Eddy St, Fort Bragg, CA 95437, USA",punjab
286,PUNJAB KABAB HOUSE,82.0,2016.0,"101 Eddy St, Fort Bragg, CA 95437, USA",punjab
286,PUNJAB KABAB HOUSE,83.0,2017.0,"101 Eddy St, Fort Bragg, CA 95437, USA",punjab
290,BISTRO AIX,89.0,2016.0,"3340 Steiner St, San Francisco, CA 94123, USA",bistro
290,BISTRO AIX,98.0,2018.0,"3340 Steiner St, San Francisco, CA 94123, USA",bistro
298,BAMBOO RESTAURANT,87.0,2016.0,"1441 Polk St, San Francisco, CA 94109, USA",bamboo
298,BAMBOO RESTAURANT,88.0,2016.0,"1441 Polk St, San Francisco, CA 94109, USA",bamboo
298,BAMBOO RESTAURANT,92.0,2017.0,"1441 Polk St, San Francisco, CA 94109, USA",bamboo
298,BAMBOO RESTAURANT,87.0,2018.0,"1441 Polk St, San Francisco, CA 94109, USA",bamboo
298,BAMBOO RESTAURANT,80.0,2015.0,"1441 Polk St, San Francisco, CA 94109, USA",bamboo
299,YUKOL PLACE THAI CUISINE,94.0,2017.0,"2380 Lombard St, San Francisco, CA 94123, USA",yukol
299,YUKOL PLACE THAI CUISINE,96.0,2016.0,"2380 Lombard St, San Francisco, CA 94123, USA",yukol
300,SUBWAY,68.0,2016.0,"2001 Van Ness Ave, San Francisco, CA 94109, USA",subway
300,SUBWAY,86.0,2017.0,"2001 Van Ness Ave, San Francisco, CA 94109, USA",subway
302,MOULIN ROUGE,96.0,2018.0,"887 Geary St, San Francisco, CA 94109, USA",moulin
302,MOULIN ROUGE,89.0,2016.0,"887 Geary St, San Francisco, CA 94109, USA",moulin
302,MOULIN ROUGE,94.0,2018.0,"887 Geary St, San Francisco, CA 94109, USA",moulin
302,MOULIN ROUGE,81.0,2017.0,"887 Geary St, San Francisco, CA 94109, USA",moulin
305,PACIFIC CATCH,88.0,2018.0,"2027 Chestnut St, Philadelphia, PA 19103, USA",pacific
305,PACIFIC CATCH,87.0,2016.0,"2027 Chestnut St, Philadelphia, PA 19103, USA",pacific
315,THE POSH BAGEL,92.0,2016.0,"495 Castro St, San Francisco, CA 94114, USA",the
315,THE POSH BAGEL,84.0,2018.0,"495 Castro St, San Francisco, CA 94114, USA",the
315,THE POSH BAGEL,94.0,2015.0,"495 Castro St, San Francisco, CA 94114, USA",the
315,THE POSH BAGEL,87.0,2017.0,"495 Castro St, San Francisco, CA 94114, USA",the
318,FIRST CUP,94.0,2015.0,"2911 Van Ness Ave, San Francisco, CA 94109, USA",first
318,FIRST CUP,98.0,2018.0,"2911 Van Ness Ave, San Francisco, CA 94109, USA",first
318,FIRST CUP,96.0,2017.0,"2911 Van Ness Ave, San Francisco, CA 94109, USA",first
318,FIRST CUP,98.0,2017.0,"2911 Van Ness Ave, San Francisco, CA 94109, USA",first
320,NAPOLI PIZZA RESTAURANT,77.0,2017.0,"1045 Polk St, San Francisco, CA 94109, USA",napoli
320,NAPOLI PIZZA RESTAURANT,81.0,2018.0,"1045 Polk St, San Francisco, CA 94109, USA",napoli
320,NAPOLI PIZZA RESTAURANT,68.0,2016.0,"1045 Polk St, San Francisco, CA 94109, USA",napoli
323,WAYO,100.0,2016.0,"1407 Van Ness Ave, San Francisco, CA 94109, USA",wayo
323,WAYO,94.0,2016.0,"1407 Van Ness Ave, San Francisco, CA 94109, USA",wayo
326,TEN ICHI RESTAURANT,81.0,2018.0,"2235 Fillmore St, San Francisco, CA 94115, USA",ten
326,TEN ICHI RESTAURANT,82.0,2016.0,"2235 Fillmore St, San Francisco, CA 94115, USA",ten
328,MIYAKO,82.0,2018.0,"1470 Fillmore St, San Francisco, CA 94115, USA",miyako
328,MIYAKO,81.0,2016.0,"1470 Fillmore St, San Francisco, CA 94115, USA",miyako
328,MIYAKO,90.0,2016.0,"1470 Fillmore St, San Francisco, CA 94115, USA",miyako
337,GORDO TAQUERIA #2,90.0,2018.0,"1239 9th Ave, San Francisco, CA 94122, USA",gordo
337,GORDO TAQUERIA #2,90.0,2016.0,"1239 9th Ave, San Francisco, CA 94122, USA",gordo
379,GIANT SCOOP,77.0,2017.0,"2708 San Bruno Ave, San Francisco, CA 94134, USA",giant
379,GIANT SCOOP,74.0,2016.0,"2708 San Bruno Ave, San Francisco, CA 94134, USA",giant
379,GIANT SCOOP,77.0,2018.0,"2708 San Bruno Ave, San Francisco, CA 94134, USA",giant
384,RINCONSITO SALVADORENO,96.0,2018.0,"3829 Mission St, San Francisco, CA 94110, USA",rinconsito
384,RINCONSITO SALVADORENO,76.0,2017.0,"3829 Mission St, San Francisco, CA 94110, USA",rinconsito
386,ADELITA'S CAKES,90.0,2016.0,"3780 Mission St, San Francisco, CA 94110, USA",adelita's
386,ADELITA'S CAKES,84.0,2017.0,"3780 Mission St, San Francisco, CA 94110, USA",adelita's
386,ADELITA'S CAKES,82.0,2016.0,"3780 Mission St, San Francisco, CA 94110, USA",adelita's
389,CAFE ELENA,100.0,2018.0,"1 Market St, San Francisco, CA 94105, USA",cafe
389,CAFE ELENA,96.0,2017.0,"1 Market St, San Francisco, CA 94105, USA",cafe
3082,ONE MARKET RESTAURANT,78.0,2016.0,"1 Market St, San Francisco, CA 94105, USA",one
3082,ONE MARKET RESTAURANT,90.0,2018.0,"1 Market St, San Francisco, CA 94105, USA",one
68249,MIXT GREENS,82.0,2017.0,"1 Market St, San Francisco, CA 94105, USA",mixt
68249,MIXT GREENS,87.0,2018.0,"1 Market St, San Francisco, CA 94105, USA",mixt
81647,HALAL CART LLC,87.0,2017.0,"1 Market St, San Francisco, CA 94105, USA",halal
82653,STARBUCKS COFFEE,100.0,2015.0,"1 Market St, San Francisco, CA 94105, USA",starbucks
82653,STARBUCKS COFFEE,100.0,2017.0,"1 Market St, San Francisco, CA 94105, USA",starbucks
82653,STARBUCKS COFFEE,96.0,2017.0,"1 Market St, San Francisco, CA 94105, USA",starbucks
84715,STARBUCKS COFFEE,100.0,2015.0,"1 Market St, San Francisco, CA 94105, USA",starbucks
84715,STARBUCKS COFFEE,94.0,2016.0,"1 Market St, San Francisco, CA 94105, USA",starbucks
84715,STARBUCKS COFFEE,100.0,2018.0,"1 Market St, San Francisco, CA 94105, USA",starbucks
85047,GUCKENHEIMER@GOOGLE ONE MARKET,100.0,2017.0,"1 Market St, San Francisco, CA 94105, USA",guckenheimer@google
85047,GUCKENHEIMER@GOOGLE ONE MARKET,100.0,2017.0,"1 Market St, San Francisco, CA 94105, USA",guckenheimer@google
85047,GUCKENHEIMER@GOOGLE ONE MARKET,100.0,2016.0,"1 Market St, San Francisco, CA 94105, USA",guckenheimer@google
85047,GUCKENHEIMER@GOOGLE ONE MARKET,100.0,2015.0,"1 Market St, San Francisco, CA 94105, USA",guckenheimer@google
86344,GUCKENHEIMER 1142.01,100.0,2017.0,"1 Market St, San Francisco, CA 94105, USA",guckenheimer
86344,GUCKENHEIMER 1142.01,100.0,2018.0,"1 Market St, San Francisco, CA 94105, USA",guckenheimer
86344,GUCKENHEIMER 1142.01,100.0,2015.0,"1 Market St, San Francisco, CA 94105, USA",guckenheimer
86344,GUCKENHEIMER 1142.01,100.0,2016.0,"1 Market St, San Francisco, CA 94105, USA",guckenheimer
87628,HALAL CART SF,82.0,2017.0,"1 Market St, San Francisco, CA 94105, USA",halal
393,SUPER STAR RESTAURANT,81.0,2018.0,"4919 Mission St, San Francisco, CA 94112, USA",super
393,SUPER STAR RESTAURANT,84.0,2016.0,"4919 Mission St, San Francisco, CA 94112, USA",super
393,SUPER STAR RESTAURANT,76.0,2017.0,"4919 Mission St, San Francisco, CA 94112, USA",super
